DŻAN	2.609875769913352E-4
ZADZIWIAĆ	5.219751539826704E-4
WYWIESIĆ	7.829627309740056E-4
WITTENBERKU	0.0010439503079653408
PIÓRKO	0.001304937884956676
PODKANCLERZ	0.0015659254619480112
RIKSDALERÓW	0.0018269130389393466
CZELUŚĆ	0.0020879006159306816
GRECKI	0.002348888192922017
NAŁÓG	0.0026098757699133516
WOJEWÓD	0.002870863346904687
KONIUCHĘ	0.003131850923896022
SKUWKA	0.0033928385008873568
MARGRAF	0.003653826077878692
PERŁAŻ	0.003914813654870027
D	0.004175801231861362
CZEŚNIK	0.004436788808852697
RZYMSKO	0.004697776385844032
H	0.004958763962835367
SZAFA	0.005219751539826702
RESTRYKCJA	0.005480739116818037
MYSZYKISZKI	0.005741726693809372
CECH	0.0060027142708007075
OCZKAM	0.006263701847792042
OBJAZD	0.006524689424783377
KREDENCERZ	0.006785677001774713
SZERMOWAĆ	0.0070466645787660475
PODSTARZEĆ	0.007307652155757382
WYPARSKIWAĆ	0.007568639732748718
MŁODYŚ	0.007829627309740052
PODDAJEM	0.008090614886731387
ZADYGOTAĆ	0.008351602463722723
SPOJENIE	0.008612590040714057
HOSTILI	0.008873577617705393
KWILECKI	0.009134565194696728
ŁYSKAĆ	0.009395552771688062
KRASICZYŃSKI	0.009656540348679398
KAROLKA	0.009917527925670733
TOKARZEWICZA	0.010178515502662067
RĄCZĘTA	0.010439503079653403
POSWÓT	0.010700490656644739
Â	0.010961478233636072
DAJĘĆ	0.011222465810627408
PRZYŃSKIEGO	0.011483453387618744
NAUMYŚLNY	0.011744440964610078
PRZEDNÓWEK	0.012005428541601413
ŁADOWANIE	0.012266416118592749
POUKRYWAĆ	0.012527403695584085
CZEMUŻEŚ	0.01278839127257542
TAUROGSCY	0.013049378849566758
WYPIEKAĆ	0.013310366426558093
PÓŁKSIĘŻYCOWY	0.01357135400354943
DICTUM	0.013832341580540766
NAJSŁYNNIEJSZY	0.014093329157532104
RYDEL	0.01435431673452344
ODZEW	0.014615304311514777
ŁUBNIÓW	0.014876291888506112
ZAMOREK	0.015137279465497448
ZAPŁACIM	0.015398267042488785
ZABŁĄKAĆ	0.01565925461948012
GOSIEWSZCZYCY	0.01592024219647146
POWRÓCON	0.016181229773462796
SZALA	0.01644221735045413
SPARCIEĆ	0.016703204927445467
RAKUSZANIN	0.016964192504436804
SALUTIS	0.017225180081428138
WIECZNOŚĆ	0.017486167658419476
POZNAWAJĄC	0.017747155235410813
TUŁACZKA	0.01800814281240215
JEŻELIĆ	0.018269130389393484
POTER	0.01853011796638482
ZAPOZNAWAĆ	0.01879110554337616
KAŁMUK	0.019052093120367493
ZASZCZYCIĆ	0.01931308069735883
POOSADZAĆ	0.019574068274350168
PODOLE	0.019835055851341505
ZARDZEWIAŁY	0.02009604342833284
NAWAŁ	0.020357031005324176
WYSTRZĘPIĆ	0.020618018582315514
LOEWENHAUPTEM	0.02087900615930685
KONEWKA	0.021139993736298185
USILNOŚĆ	0.021400981313289522
MODUS	0.02166196889028086
POWCIĄGAĆ	0.021922956467272194
ROZEJMOWY	0.02218394404426353
JEDNOCZESNOŚĆ	0.02244493162125487
ULEWAĆ	0.022705919198246206
JUHAS	0.02296690677523754
CHUDOBA	0.023227894352228877
WIOSŁO	0.023488881929220214
ANGUŁ	0.023749869506211548
WIERUSZÓW	0.024010857083202886
PIANA	0.024271844660194223
GOTOWEM	0.024532832237185557
WEREDYK	0.02479381981417689
KRZYŻYK	0.025054807391168225
ŁYCZKOWY	0.02531579496815956
KORCZAK	0.025576782545150892
MAJSTROWY	0.025837770122142223
IGNĘŁY	0.026098757699133557
PRZYSIONEK	0.02635974527612489
RAJFURSKĄ	0.026620732853116225
MIGOTAJĄC	0.02688172043010756
NAPAŚĆALE	0.027142708007098892
RZECHOTANIA	0.027403695584090226
RZECHOTANIE	0.02766468316108156
HIPERBOREJCZYKOWIE	0.027925670738072894
SPORSZĄ	0.028186658315064228
DYWAN	0.028447645892055562
ZAPACHNIEĆ	0.028708633469046896
POCZCIWOŚCIŚ	0.02896962104603823
WYZIŃSKICH	0.029230608623029564
BRACIEL	0.029491596200020898
NAJPOUFALSZY	0.02975258377701223
PANKOWY	0.030013571354003565
DŹWIĘKAŁO	0.030274558930994896
WIZJA	0.03053554650798623
WIRTZEM	0.030796534084977564
BLADOZŁOTY	0.031057521661968897
SERDUSZKO	0.031318509238960235
KOZACZEK	0.03157949681595157
ASZWEDZI	0.0318404843929429
WYKRZYKAMI	0.03210147196993424
ZNAŁON	0.032362459546925564
NAJOBSZERNIEJ	0.0326234471239169
SINIUCHĄ	0.03288443470090823
WYJEŚĆ	0.033145422277899565
ROBOCIZNA	0.0334064098548909
NASTĘPCA	0.03366739743188223
LENNO	0.03392838500887357
KONSTANTYNÓW	0.0341893725858649
AMSTERDAM	0.034450360162856235
KUSZTYK	0.03471134773984757
CNOTLIWSZY	0.0349723353168389
PORAŻENIE	0.035233322893830236
NIEWYWOŁUJ	0.03549431047082157
CHORAŁ	0.035755298047812904
KAHAŁ	0.03601628562480424
URAŻAĆ	0.03627727320179557
WINUJŻE	0.036538260778786906
POMYSŁOWY	0.03679924835577824
NIEPOMYŚLNOŚĆ	0.037060235932769574
CIENIUTECZKI	0.03732122350976091
SZEWIECKI	0.03758221108675224
SKRZELE	0.037843198663743575
NIEODSTĘPNY	0.03810418624073491
PRZEPŁYNIEM	0.03836517381772624
GRABÓWKA	0.03862616139471758
ROBERTA	0.03888714897170891
CHWIEJ	0.039148136548700245
POLANIN	0.03940912412569158
TUMGRAT	0.03967011170268291
GRZECHOWY	0.03993109927967425
OBOJEŚMY	0.04019208685666558
SKUTECZNOŚĆ	0.04045307443365691
JUSZKA	0.04071406201064824
WYKONCYPOWAĆ	0.040975049587639575
BYT	0.04123603716463091
LENIĆ	0.04149702474162224
OBUSTRONNY	0.04175801231861358
WIEPRZOWY	0.04201899989560491
SKŁADNY	0.042279987472596245
POLANKA	0.04254097504958758
ROZWIĄZANIE	0.04280196262657891
WOLNYŚ	0.04306295020357025
TŁUSTSZY	0.04332393778056158
STOJĄĆ	0.043584925357552914
KUROPATWA	0.04384591293454425
TYSZKIEWICZ	0.04410690051153558
ZWAŻAŁLI	0.044367888088526916
WOLABYŚ	0.04462887566551825
PIETRAĆ	0.044889863242509584
OBLĘŻNICY	0.04515085081950092
PRASOWAĆ	0.04541183839649225
UCUKROWAĆ	0.045672825973483586
DARMOŻ	0.04593381355047492
JAKOWYM	0.04619480112746625
WODĘM	0.04645578870445759
ZŻUĆ	0.04671677628144892
PRZYKŁADNY	0.046977763858440255
NIWECZYĆ	0.04723875143543159
POZAGWAŻDŻAĆ	0.04749973901242292
CIŚWICKI	0.04776072658941426
STÓPKA	0.04802171416640559
DZIĘBOWEM	0.048282701743396925
REKWIZYTA	0.04854368932038826
POZESKAKIWAĆ	0.04880467689737959
ALABASTER	0.049065664474370926
ODBIEGAĆ	0.04932665205136227
DICH	0.04958763962835361
WYTRZĄSNĄĆ	0.04984862720534494
SURSUM	0.05010961478233628
LOKUM	0.050370602359327624
EKONOMIA	0.050631589936318964
EKONOMIE	0.050892577513310305
DYŻURNY	0.05115356509030164
ROHAN	0.05141455266729298
RYCERZYK	0.05167554024428432
CAR	0.051936527821275655
ZŻYĆ	0.052197515398266996
ANTWERPIA	0.052458502975258336
UCIŚNIONY	0.05271949055224968
PRZENIKNIONY	0.05298047812924102
POTRZEBOWAŁBYMLI	0.05324146570623235
TORNESKILDA	0.05350245328322369
GŁDY	0.053763440860215034
PRZODOWY	0.05402442843720637
MIŃSK	0.05428541601419771
WYRODZIĆ	0.05454640359118905
KALKULOWAĆ	0.05480739116818039
WAĆPANOWYM	0.05506837874517173
OPIESZAŁOŚĆ	0.055329366322163065
POSKARŻYM	0.055590353899154406
RÓWNĄŻ	0.05585134147614575
KUBEŁ	0.05611232905313708
MUSZLA	0.05637331663012842
JEDNOSTAJNOŚĆ	0.05663430420711976
ŻYWLI	0.0568952917841111
ZRUMIENIĆ	0.057156279361102444
SREBRZYĆ	0.05741726693809378
OSINOWY	0.05767825451508512
SZWEDKA	0.05793924209207646
RADZISTA	0.05820022966906779
ROHATYNA	0.058461217246059134
SFORNIE	0.058722204823050475
PORABOWAĆ	0.058983192400041816
BRONA	0.05924417997703316
ZASŁYSZANY	0.05950516755402449
ODCIĘTA	0.05976615513101583
WAŁECKI	0.06002714270800717
CZŁOWIECZEŃSTWO	0.060288130284998506
PRZETAPIAĆ	0.06054911786198985
ŻYWNY	0.06081010543898119
ZNISZCZEJEM	0.06107109301597253
PSOWAĆ	0.06133208059296387
IŚCIE	0.061593068169955204
BIURO	0.061854055746946544
WIRCHY	0.062115043323937885
POWITALNY	0.06237603090092922
ZIAĆ	0.06263701847792057
PANOSZYĆ	0.0628980060549119
PRZYJEZDŻALI	0.06315899363190323
KANDYDOWAĆ	0.06341998120889458
SZOŁDRYL	0.06368096878588592
ROZPACZAĆ	0.06394195636287725
JEDNOKROTNY	0.0642029439398686
POBAŁAMUCIĆ	0.06446393151685993
NIESUBORDYNACJA	0.06472491909385128
ADAMUS	0.06498590667084261
CHLEW	0.06524689424783395
DOMYŚLNY	0.0655078818248253
PILNOŚĆ	0.06576886940181663
ZASZEPTAĆ	0.06602985697880798
DZIESIĘĆKROĆ	0.06629084455579931
BYWALEC	0.06655183213279064
OBORAĆ	0.06681281970978199
VOBISCUM	0.06707380728677333
MIESZCZAŃSKI	0.06733479486376466
CURIA	0.06759578244075601
SŁAWOSZEWŚKI	0.06785677001774734
SZERMIERZ	0.06811775759473868
FORT	0.06837874517173002
GRUZ	0.06863973274872136
OPIEKUNKA	0.0689007203257127
DURZYĆ	0.06916170790270404
PONIESIEM	0.06942269547969537
ZASŁAĆ	0.06968368305668672
NIESZPORY	0.06994467063367805
FIOLET	0.0702056582106694
PIEŃKĄ	0.07046664578766074
USADZIĆ	0.07072763336465207
OKRUTNIEŚMY	0.07098862094164342
PODSĘDEK	0.07124960851863475
ZAGOIĆ	0.07151059609562609
MŁÓCIĆ	0.07177158367261743
FLAMANDZKI	0.07203257124960877
MAŁŻE	0.0722935588266001
HUDENSKIÖLDEM	0.07255454640359145
OBRAŻAĆ	0.07281553398058278
KĄŚLIWY	0.07307652155757413
KOLEBAJĄC	0.07333750913456547
PLEBAN	0.0735984967115568
PREDYKANT	0.07385948428854815
FLAMAND	0.07412047186553948
ACCURATE	0.07438145944253083
OBYWATÉL	0.07464244701952216
PIEŃKĘ	0.0749034345965135
INCIPIAM	0.07516442217350484
TRWONIĆ	0.07542540975049618
PRZYWIEZIEM	0.07568639732748751
POGODNIEJ	0.07594738490447886
GROBLEM	0.0762083724814702
KADZIDŁO	0.07646936005846153
POOBWIESZAĆ	0.07673034763545288
KOPKA	0.07699133521244421
ŁAKOMCA	0.07725232278943556
PRZESŁUCHIWAĆ	0.07751331036642689
APOSTOŁ	0.07777429794341822
KOPEĆ	0.07803528552040957
TYCZYN	0.0782962730974009
BARDZOM	0.07855726067439225
TEGOŚCIE	0.07881824825138359
WÎSŁĄ	0.07907923582837492
DŁUGOLETNI	0.07934022340536627
LUBOWLA	0.0796012109823576
WERMLANDZKĄ	0.07986219855934894
BRANDENBURGIA	0.08012318613634029
STYPULSKI	0.08038417371333162
SERDECZNIEJ	0.08064516129032295
AZALIM	0.0809061488673143
DOWLEC	0.08116713644430563
POLEGNIEM	0.08142812402129698
KOPAŃ	0.08168911159828832
PODERWAĆ	0.08195009917527965
PORYĆ	0.082211086752271
WĄTLĄCA	0.08247207432926233
BEZWSTYDNIK	0.08273306190625368
ROZSADZAĆ	0.08299404948324501
INCOLAE	0.08325503706023635
ZŁOTOUSTY	0.0835160246372277
SZLEJA	0.08377701221421903
ŻURAWIANE	0.08403799979121036
ZANADTOŚ	0.08429898736820171
NANIEŚĆ	0.08455997494519304
ŚCIEŚNIĆ	0.08482096252218438
JÓZEFOWICZ	0.08508195009917573
MŁÓDKA	0.08534293767616706
OKRĘTOWY	0.08560392525315841
PCHŁA	0.08586491283014974
KURPIESKI	0.08612590040714108
SZWEDZINY	0.08638688798413242
SZWEDZINA	0.08664787556112376
DZIADKOWIE	0.0869088631381151
BIŁOUSA	0.08716985071510644
ZAPINAĆ	0.08743083829209777
CHOINOWY	0.08769182586908912
PIJARSKI	0.08795281344608046
NIEZABUDKA	0.08821380102307179
DARUJEM	0.08847478860006314
OPUŚCIŁÝ	0.08873577617705447
GARKUCHNIA	0.0889967637540458
NIEWOLNICA	0.08925775133103715
MEDIAS	0.08951873890802849
